,nconst,nof_films,avg_profit,primaryName,category,log_avg_profit,nof_films_T,avg_profit_T,log_avg_profit_T,kmeans,kmeans_log,gender
12692,nm0939766,1,2.4162813333333335,Jake Wood,actor,0.38,-0.35391666264735844,-0.05493349983331321,0.5933501696837287,0,4,1
12693,nm0939795,7,1.5236301368362086,John Wood,actor,0.18,1.3353218861700242,-0.13485102377584923,0.292174355051899,4,0,1
12694,nm0939836,1,6.0860481944444444,Lana Wood,actress,0.78,-0.35391666264735844,0.27361440570608986,1.195701798947388,0,4,0
12695,nm0939931,1,19.42530963414634,Peggy Wood,actress,1.29,-0.35391666264735844,1.4678555042072754,1.9637001262585536,6,8,0
12696,nm0939943,1,0.29810475555555555,Rachel Wood,actress,-0.52,-0.35391666264735844,-0.24457020007339386,-0.7619409961595048,0,5,0
12697,nm0940052,3,2.8416678392255896,Tom Wood,actor,0.45,0.20916285362510245,-0.01684937873105059,0.6987617048048691,7,9,1
12698,nm0940070,1,0.3275585,Wallace Wood,actor,-0.48,-0.35391666264735844,-0.24193325707026667,-0.7017058332331387,0,5,1
12699,nm0940105,1,0.6957623703703704,Edward Woodall,actor,-0.15,-0.35391666264735844,-0.20896859882354094,-0.2047657390906199,0,5,1
12700,nm0940128,3,2.7311693546996403,Charlayne Woodard,actress,0.44,0.20916285362510245,-0.0267421177061055,0.6837029140732775,7,9,0
12701,nm0940142,1,4.6095878,Jimmy Woodard,actor,0.66,-0.35391666264735844,0.14142944994033557,1.0149963101682902,0,4,1
12702,nm0940158,8,1.3874867383956946,Bokeem Woodbine,actor,0.14,1.6168616443062547,-0.147039707717778,0.2319391921255331,4,0,1
12703,nm0940173,3,1.2585741537254902,Danny Woodburn,actor,0.1,0.20916285362510245,-0.15858102935864182,0.17170402919916716,7,9,1
12704,nm0940245,2,0.3447788980769231,Nicholas Woodeson,actor,-0.47,-0.072376904511128,-0.24039154449427622,-0.6866470425015473,0,5,1
12705,nm0940362,7,3.04715394727288,Shailene Woodley,actress,0.48,1.3353218861700242,0.001547438552306694,0.7439380769996434,4,0,0
12706,nm0940528,1,0.4756981111111111,Carol Woods,actress,-0.32,-0.35391666264735844,-0.2286705728726005,-0.4607651815276751,0,5,0
12707,nm0940561,1,0.0037,Dana Michael Woods,actor,0.0,-0.35391666264735844,-0.27092775069701347,0.021116121883252334,0,1,1
12708,nm0940851,1,2.23893344,D.B. Woodside,actor,0.35,-0.35391666264735844,-0.07081115122418397,0.5481737974889542,0,1,1
12709,nm0940990,1,2.7119624,Shannon Woodward,actress,0.43,-0.35391666264735844,-0.028461683274487788,0.6686441233416861,0,4,0
12710,nm0941000,1,0.39076628888888887,Tim Woodward,actor,-0.41,-0.35391666264735844,-0.2362743726127037,-0.5962942981119984,0,5,1
12711,nm0941056,3,4.415345747089947,Emily Woof,actress,0.65,0.20916285362510245,0.12403929354441959,0.9999375194366986,7,4,0
12712,nm0941211,3,1.2414180039682539,Fenella Woolgar,actress,0.09,0.20916285362510245,-0.16011698989324477,0.15664523846757566,7,9,0
12713,nm0941289,1,1.6019136071428572,Brent Woolsey,actor,0.2,-0.35391666264735844,-0.1278424395303045,0.322291936515082,0,1,1
12714,nm0941315,1,1.29602632,Gordon Michael Woolvett,actor,0.11,-0.35391666264735844,-0.15522800142714047,0.18676281993075863,0,1,1
12715,nm0941316,1,7.025541597222222,Jaimz Woolvett,actor,0.85,-0.35391666264735844,0.3577256316866059,1.3011133340685281,0,4,1
12716,nm0941374,1,0.22440674468085106,Tom Wopat,actor,-0.66,-0.35391666264735844,-0.2511682560349034,-0.9727640664017856,0,7,1
12717,nm0941469,1,1.0408307021276595,Jimmy Workman,actor,0.02,-0.35391666264735844,-0.1780752254955941,0.0512337033464353,0,1,1
12718,nm0941575,1,0.9541766666666667,Adam Woronowicz,actor,-0.02,-0.35391666264735844,-0.18583321202028205,-0.009001459579930631,0,1,1
12719,nm0941600,1,1.4901191111111112,Bernie Worrell,actor,0.17,-0.35391666264735844,-0.13785120818296556,0.27711556432030754,0,1,1
12720,nm0941629,1,0.9099487090909091,Julia Worsley,actress,-0.04,-0.35391666264735844,-0.18979286487501437,-0.039119041043113596,0,1,0
12721,nm0941777,10,1.1870763665471866,Sam Worthington,actor,0.08,2.1799411605787156,-0.16498210308271524,0.1415864477359842,4,0,1
12722,nm0941796,2,0.5738554455882352,Rick Worthy,actor,-0.24,-0.072376904511128,-0.21988271580256705,-0.3402948556749432,0,5,1
12723,nm0941812,1,0.33654804,Adam Robert Worton,actor,-0.47,-0.35391666264735844,-0.2411284390394372,-0.6866470425015473,0,5,1
12724,nm0941813,1,0.33654804,Jacob Joseph Worton,actor,-0.47,-0.35391666264735844,-0.2411284390394372,-0.6866470425015473,0,5,1
12725,nm0942189,1,1.7959095,Alexsandra Wright,actress,0.26,-0.35391666264735844,-0.1104743214198906,0.4126446809046309,0,1,0
12726,nm0942193,3,1.8689757444444446,Aloma Wright,actress,0.27,0.20916285362510245,-0.10393282641860216,0.4277034716362224,7,9,0
12727,nm0942197,1,8.855708,Andrew Wright,actor,0.95,-0.35391666264735844,0.5215772770849092,1.451701241384443,6,4,1
12728,nm0942247,3,1.8389335502222224,Bonnie Wright,actress,0.26,0.20916285362510245,-0.10662245231667095,0.4126446809046309,7,9,0
12729,nm0942266,2,4.69459393939394,Carl Wright,actor,0.67,-0.072376904511128,0.149039903168804,1.0300551008998817,0,4,1
12730,nm0942476,1,0.2712971142857143,Janet Wright,actress,-0.57,-0.35391666264735844,-0.24697024201747292,-0.8372349498174622,0,5,0
12731,nm0942482,20,0.8094240264142419,Jeffrey Wright,actor,-0.09,4.995338741941021,-0.19879266655136185,-0.114412994701071,1,6,1
12732,nm0942486,1,3.2100816,Jenny Wright,actress,0.51,-0.35391666264735844,0.016134070641991863,0.7891144491944179,0,4,0
12733,nm0942502,1,1.7659808571428572,Joe Wright,actor,0.25,-0.35391666264735844,-0.11315378125984726,0.3975858901730394,0,1,1
12734,nm0942558,1,0.27681533333333336,Katie Wright,actress,-0.55,-0.35391666264735844,-0.24647620537181691,-0.8071173683542793,0,5,0
12735,nm0942646,2,1.3152101277777777,Michael Wright,actor,0.12,-0.072376904511128,-0.15351050816279968,0.2018216106623501,0,1,1
12736,nm0942668,3,1.5080441148148147,N'Bushe Wright,actress,0.18,0.20916285362510245,-0.1362464134789623,0.292174355051899,7,9,0
12737,nm0942787,1,1.0803769647058823,Samuel E. Wright,actor,0.03,-0.35391666264735844,-0.174534716729309,0.06629249407802679,0,1,1
12738,nm0942792,2,1.5012038461538462,Sarah Wright,actress,0.18,-0.072376904511128,-0.13685881094914043,0.292174355051899,0,1,0
12739,nm0942833,3,0.70699091,Steven Wright,actor,-0.15,0.20916285362510245,-0.20796332701276873,-0.2047657390906199,7,5,1
12740,nm0942863,3,4.771222178641457,Teresa Wright,actress,0.68,0.20916285362510245,0.15590029742892367,1.045113891631473,7,4,0
12741,nm0942875,2,0.987022,Tom Wright,actor,-0.0,-0.072376904511128,-0.18289262590627944,0.021116121883252334,0,1,1
12742,nm0942876,2,0.347516125,Thomas M. Wright,actor,-0.46,-0.072376904511128,-0.2401464852829969,-0.6715882517699558,0,5,1
12743,nm0942897,1,1.942567,Tracy Wright,actress,0.29,-0.35391666264735844,-0.09734432807691946,0.4578210530994053,0,1,0
12744,nm0943079,5,0.4759834528898838,Daniel Wu,actor,-0.32,0.7722423698975633,-0.2286450267146764,-0.4607651815276751,7,9,1
12745,nm0943104,2,0.37987039744186046,Jing Wu,actor,-0.42,-0.072376904511128,-0.23724986300470696,-0.6113530888435899,0,5,1
12746,nm0943179,2,0.9408331918181818,Tom Wu,actor,-0.03,-0.072376904511128,-0.18702783033801354,-0.024060250311522112,0,1,1
12747,nm0943180,3,1.3323663444444445,Vivian Wu,actress,0.12,0.20916285362510245,-0.1519745416379107,0.2018216106623501,7,9,0
12748,nm0943237,2,8.357805585714285,Robert Wuhl,actor,0.92,-0.072376904511128,0.4770009316199947,1.4065248691896688,6,4,1
12749,nm0943280,2,1.77557667,Kai Wulff,actor,0.25,-0.072376904511128,-0.11229468466448268,0.3975858901730394,0,1,1
12750,nm0943291,1,0.48134953333333336,Randall Wulff,actor,-0.32,-0.35391666264735844,-0.22816461077617792,-0.4607651815276751,0,5,1
12751,nm0943553,1,4.5713805,Jane Wyatt,actress,0.66,-0.35391666264735844,0.1380088161871835,1.0149963101682902,0,4,0
12752,nm0943583,1,3.51,Sharon Wyatt,actress,0.55,-0.35391666264735844,0.04298524835492542,0.8493496121207839,0,4,0
12753,nm0943614,3,0.035301307288572,Don Wycherley,actor,-1.4,0.20916285362510245,-0.26809854009184064,-2.0871145805395552,7,2,1
12754,nm0943699,1,4.003569764705882,Chris Wylde,actor,0.6,-0.35391666264735844,0.08717369916637437,0.9246435657787412,0,4,1
12755,nm0943711,1,0.44758636842105265,Zakk Wylde,actor,-0.35,-0.35391666264735844,-0.23118736877038812,-0.5059415537224495,0,5,1
12756,nm0943814,1,0.7736436666666666,Dan Wyllie,actor,-0.11,-0.35391666264735844,-0.2019960205243586,-0.14453057616425397,0,5,1
12757,nm0943840,1,1.9576000714285715,John Wyman,actor,0.29,-0.35391666264735844,-0.09599844308786977,0.4578210530994053,0,1,1
12758,nm0943848,1,1.111249988888889,Nick Wyman,actor,0.05,-0.35391666264735844,-0.17177070805603786,0.09641007554120976,0,1,1
12759,nm0943894,1,5.319689411764706,H.M. Wynant,actor,0.73,-0.35391666264735844,0.205003624021468,1.1204078452894304,0,4,1
12760,nm0943927,2,1.1376623310939795,George Wyner,actor,0.06,-0.072376904511128,-0.16940605655628427,0.11146886627280123,0,1,1
12761,nm0943936,1,0.7745131428571429,Peter Wyngarde,actor,-0.11,-0.35391666264735844,-0.2019181778187839,-0.14453057616425397,0,5,1
12762,nm0944018,1,1.8270518571428571,Christopher Wynne,actor,0.26,-0.35391666264735844,-0.10768619983067666,0.4126446809046309,0,1,1
12763,nm0944077,2,0.5112740823170732,Sarah Wynter,actress,-0.29,-0.072376904511128,-0.22548551745365492,-0.4155888093329006,0,5,0
12764,nm0944143,1,6.02064,Amanda Wyss,actress,0.78,-0.35391666264735844,0.26775852272955397,1.195701798947388,0,4,0
12765,nm0944319,1,2.947936857142857,Mia X,actress,0.47,-0.35391666264735844,-0.007335296615797009,0.728879286268052,0,4,0
12766,nm0944464,1,0.2226440322580645,Yu Xia,actor,-0.66,-0.35391666264735844,-0.25132606864166923,-0.9727640664017856,0,7,1
12767,nm0944535,1,1.3782908705882353,Ray Xifo,actor,0.14,-0.35391666264735844,-0.14786299792178928,0.2319391921255331,0,1,1
12768,nm0944598,1,0.4739566,Derek Barbosa,actor,-0.33,-0.35391666264735844,-0.22882648736245337,-0.4758239722592666,0,5,1
12769,nm0944647,1,2.216206833333333,Qing Xu,actress,0.35,-0.35391666264735844,-0.07284582517022598,0.5481737974889542,0,1,0
12770,nm0944687,1,2.8611749565217393,Emmanuel Xuereb,actor,0.46,-0.35391666264735844,-0.015102940122462542,0.7138204955364605,0,4,1
12771,nm0944702,4,0.5991442045238096,Xzibit,actor,-0.22,0.4907026117613329,-0.21761865677745004,-0.3101772742117603,7,9,1
12772,nm0944749,1,0.086426,Mickey Yablans,actor,-1.05,-0.35391666264735844,-0.2635214344207192,-1.5600569049338535,0,7,1
12773,nm0944819,1,0.4677945131578947,Juan Gabriel Yacuzzi,actor,-0.33,-0.35391666264735844,-0.22937816838262384,-0.4758239722592666,0,5,1
12774,nm0944853,1,1.0960546666666666,James Yaegashi,actor,0.04,-0.35391666264735844,-0.17313111907915008,0.08135128480961826,0,1,1
12775,nm0944886,1,5.611220117647059,Missy Yager,actress,0.75,-0.35391666264735844,0.23110386592868012,1.1505254267526135,0,4,0
12776,nm0945063,1,0.18607709090909091,Anton Yakovlev,actor,-0.72,-0.35391666264735844,-0.2545998439104747,-1.0631168107913345,0,7,1
12777,nm0945094,1,0.00057632,Elena Yakovleva,actress,0.0,-0.35391666264735844,-0.27120740838656615,0.021116121883252334,0,1,0
12778,nm0945118,1,2.2622732,Valentina Yakunina,actress,0.35,-0.35391666264735844,-0.06872158271642577,0.5481737974889542,0,1,0
12779,nm0945131,1,0.13379633333333332,Koji Yakusho,actor,-0.89,-0.35391666264735844,-0.2592804500774637,-1.3191162532283895,0,7,1
12780,nm0945189,2,0.3705518666666666,Simon Yam,actor,-0.43,-0.072376904511128,-0.23808413501292044,-0.6264118795751814,0,5,1
12781,nm0945290,1,3.6131904705882354,Kôichi Yamadera,actor,0.56,-0.35391666264735844,0.05222371343091262,0.8644084028523754,0,4,1
12782,nm0945411,1,4.376774,Donna Yamamoto,actress,0.64,-0.35391666264735844,0.12058603147110071,0.9848787287051072,0,4,0
12783,nm0945435,1,3.24106875,Kei Yamamoto,actor,0.51,-0.35391666264735844,0.01890829680306545,0.7891144491944179,0,4,1
12784,nm0945522,1,2.033978333333333,Sô Yamamura,actor,0.31,-0.35391666264735844,-0.08916042886863633,0.4879386345625883,0,1,1
12785,nm0945563,1,1.1526682782608695,Hal Yamanouchi,actor,0.06,-0.35391666264735844,-0.1680625999556587,0.11146886627280123,0,1,1
12786,nm0945883,1,0.6158143076923077,Kaya Yanar,actor,-0.21,-0.35391666264735844,-0.21612621115667358,-0.2951184834801688,0,5,1
12787,nm0946148,1,1.2314314,'Weird Al' Yankovic,actor,0.09,-0.35391666264735844,-0.16101107334361084,0.15664523846757566,0,1,1
12788,nm0946179,1,0.037715514285714284,Jean Yanne,actor,-1.4,-0.35391666264735844,-0.26788240029809646,-2.0871145805395552,0,2,1
12789,nm0946382,2,1.3957180500000002,Cedric Yarbrough,actor,0.15,-0.072376904511128,-0.14630277256909174,0.24699798285712454,0,1,1
12790,nm0946489,1,1.6792723788546255,Lorene Yarnell Jansson,actress,0.23,-0.35391666264735844,-0.12091664195707476,0.3674683087098564,0,1,0
12791,nm0946625,1,0.054953,Ali Yassine,actor,-1.3,-0.35391666264735844,-0.26633915789536816,-1.9365266732236404,0,2,1
12792,nm0946683,1,0.3447678260869565,Rikiya Yasuoka,actor,-0.47,-0.35391666264735844,-0.24039253575046535,-0.6866470425015473,0,5,1
12793,nm0946720,1,1.8535381818181818,Cassie Yates,actress,0.27,-0.35391666264735844,-0.1053149248078051,0.4277034716362224,0,1,0
12794,nm0946738,1,0.10470818181818181,Delaine Yates,actress,-1.0,-0.35391666264735844,-0.26188466217540124,-1.484762951275896,0,7,0
12795,nm0946962,1,4.7257201,José María Yazpik,actor,0.67,-0.35391666264735844,0.15182657470997868,1.0300551008998817,0,4,1
12796,nm0947126,2,0.7445530015873016,Mario Yedidia,actor,-0.13,-0.072376904511128,-0.20460045765737034,-0.17464815762743693,0,5,1
12797,nm0947338,13,1.8241575776548928,Anton Yelchin,actor,0.26,3.024560434987407,-0.10794531968755182,0.4126446809046309,4,6,1
12798,nm0947447,8,0.9964906117591834,Donnie Yen,actor,0.0,1.6168616443062547,-0.1820449174060987,0.021116121883252334,4,0,1
12799,nm0947490,1,2.585744270833333,J.R. Yenque,actor,0.41,-0.35391666264735844,-0.03976177495558564,0.6385265418785031,0,4,1
12800,nm0947742,1,0.4533822727272727,Don Yesso,actor,-0.35,-0.35391666264735844,-0.23066847144186983,-0.5059415537224495,0,5,1
12801,nm0947777,2,0.17257493555555553,Charlie Yeung,actress,-0.77,-0.072376904511128,-0.2558086686204805,-1.1384107644492918,0,7,0
12802,nm0947951,1,0.03707759259259259,Stelios Yiakmis,actor,-1.4,-0.35391666264735844,-0.2679395123283985,-2.0871145805395552,0,2,1
12803,nm0947964,2,0.26549325,George Antoni,actor,-0.57,-0.072376904511128,-0.24748985198924345,-0.8372349498174622,0,5,1
12804,nm0947989,1,0.07808232876712329,Erdal Yildiz,actor,-1.1,-0.35391666264735844,-0.2642684289334008,-1.6353508585918108,0,7,1
12805,nm0948000,1,0.18651737777777777,Cem Yilmaz,actor,-0.72,-0.35391666264735844,-0.2545604257855588,-1.0631168107913345,0,7,1
12806,nm0948045,1,0.7295577333333333,Terence Yin,actor,-0.14,-0.35391666264735844,-0.20594295819331748,-0.18970694835902846,0,5,1
12807,nm0948078,1,1.7593692,Ruocheng Ying,actor,0.25,-0.35391666264735844,-0.11374571153461482,0.3975858901730394,0,1,1
12808,nm0948079,1,9.798003333333334,Ho-Ying Sin,actor,0.99,-0.35391666264735844,0.605939355081462,1.511936404310809,6,4,1
12809,nm0948118,3,3.143463800505051,David Yip,actor,0.5,0.20916285362510245,0.010169893808948408,0.7740556584628264,7,4,1
12810,nm0948267,6,1.9930682498587888,Dwight Yoakam,actor,0.3,1.0537821280337938,-0.09282303817045288,0.4728798438309968,7,9,1
12811,nm0948272,4,2.903577507200647,Malik Yoba,actor,0.46,0.4907026117613329,-0.011306712802761491,0.7138204955364605,7,9,1
12812,nm0948483,1,0.89474118,Ace Yonamine,actor,-0.05,-0.35391666264735844,-0.19115436875805258,-0.054177831774705074,0,1,1
12813,nm0948772,1,2.003439,Susannah York,actress,0.3,-0.35391666264735844,-0.09189456277495166,0.4728798438309968,0,1,0
12814,nm0948815,1,1.2810941,Jade Scott Yorker,actor,0.11,-0.35391666264735844,-0.15656485736151668,0.18676281993075863,0,1,1
12815,nm0949069,1,3.7612528666666667,Hidetaka Yoshioka,actor,0.58,-0.35391666264735844,0.06547948469971347,0.8945259843155582,0,4,1
12816,nm0949167,1,0.8194,Yoo Ji-tae,actor,-0.09,-0.35391666264735844,-0.19789953482082873,-0.114412994701071,0,5,1
12817,nm0949237,5,0.644281735442374,Aden Young,actor,-0.19,0.7722423698975633,-0.21357757138816616,-0.26500090201698584,7,9,1
12818,nm0949238,1,0.22621836,Adrian Young,actor,-0.64,-0.35391666264735844,-0.25100606523606633,-0.9426464849386026,0,7,1
12819,nm0949340,1,1.9480846774193548,Bruce A. Young,actor,0.29,-0.35391666264735844,-0.09685033992230895,0.4578210530994053,0,1,1
12820,nm0949350,7,17.62225361327839,Burt Young,actor,1.25,1.3353218861700242,1.306431004601048,1.9034649633321876,4,8,1
12821,nm0949385,2,0.8910031666666667,Chris Young,actor,-0.05,-0.072376904511128,-0.19148902665268874,-0.054177831774705074,0,1,1
12822,nm0949433,2,0.5911709833333333,Damian Young,actor,-0.23,-0.072376904511128,-0.2183324855359724,-0.3252360649433518,0,5,1
12823,nm0949477,1,1.4000098,Dey Young,actress,0.15,-0.35391666264735844,-0.14591853958455503,0.24699798285712454,0,1,0
12824,nm0949521,5,2.475630864857143,Ric Young,actor,0.39,0.7722423698975633,-0.049620038511416435,0.6084089604153202,7,9,1
12825,nm0949632,1,0.3453411777777778,J.D. Young,actor,-0.46,-0.35391666264735844,-0.24034120456124106,-0.6715882517699558,0,5,1
12826,nm0949646,1,0.58357776,Jacob Young,actor,-0.24,-0.35391666264735844,-0.2190122937409286,-0.3402948556749432,0,5,1
12827,nm0949744,2,0.657766529076087,Karen Young,actress,-0.18,-0.072376904511128,-0.21237030104302873,-0.24994211128539434,0,5,0
12828,nm0949775,1,0.68421245,Keone Young,actor,-0.17,-0.35391666264735844,-0.2100026432984216,-0.2348833205538029,0,5,1
12829,nm0949810,2,2.198958891666667,Lee Thompson Young,actor,0.34,-0.072376904511128,-0.07439000367635953,0.5331150067573628,0,1,1
12830,nm0949926,1,1.9735906666666667,Nina Young,actress,0.29,-0.35391666264735844,-0.09456683264158276,0.4578210530994053,0,1,0
12831,nm0950079,1,5.14581375,Stephen Young,actor,0.71,-0.35391666264735844,0.18943683554167465,1.0902902638262475,0,4,1
12832,nm0950158,1,0.004353,William Young,actor,0.0,-0.35391666264735844,-0.27086928873187044,0.021116121883252334,0,1,1
12833,nm0950165,2,2.387850729166667,William Allen Young,actor,0.38,-0.072376904511128,-0.05747884284983115,0.5933501696837287,0,4,1
12834,nm0950306,1,0.9554312608695652,Dell Yount,actor,-0.02,-0.35391666264735844,-0.18572089036245895,-0.009001459579930631,0,1,1
12835,nm0950318,1,0.0681822,Jade Yourell,actress,-1.15,-0.35391666264735844,-0.26515477040797175,-1.710644812249768,0,7,0
12836,nm0950403,1,0.41074025,Jason Yribar,actor,-0.39,-0.35391666264735844,-0.23448613828154674,-0.5661767166488154,0,5,1
12837,nm0950494,1,0.2226440322580645,Hai Yu,actor,-0.66,-0.35391666264735844,-0.25132606864166923,-0.9727640664017856,0,7,1
12838,nm0950552,1,1.035227309090909,Rongguang Yu,actor,0.02,-0.35391666264735844,-0.17857688762177643,0.0512337033464353,0,1,1
12839,nm0950619,2,0.7422166160839161,Roger Yuan,actor,-0.13,-0.072376904511128,-0.20480963022683368,-0.17464815762743693,0,5,1
12840,nm0950757,2,1.176192415,Wah Yuen,actor,0.07,-0.072376904511128,-0.1659565245160533,0.12652765700439272,0,1,1
12841,nm0950788,3,1.177526561965812,Jimmy Yuill,actor,0.07,0.20916285362510245,-0.1658370806364041,0.12652765700439272,7,9,1
12842,nm0950867,9,1.2613180231831072,Harris Yulin,actor,0.1,1.8984014024424851,-0.15833537545268753,0.17170402919916716,4,0,1
12843,nm0950912,1,0.9321354166666667,Yun Ji-hye,actress,-0.03,-0.35391666264735844,-0.18780652716455193,-0.024060250311522112,0,1,0
12844,nm0950926,1,1.55529,Youn Yuh-jung,actress,0.19,-0.35391666264735844,-0.13201657076403628,0.3072331457834905,0,1,0
12845,nm0950935,6,1.4268235140377745,Rick Yune,actor,0.16,1.0537821280337938,-0.14351795395602385,0.26205677358871604,7,9,1
12846,nm0950971,1,1.9108623333333334,Charles Lathalu Yunipingu,actor,0.28,-0.35391666264735844,-0.10018279226916636,0.4427622623678139,0,1,1
