,Unnamed: 0.1,Unnamed: 0,nconst,nof_films,avg_profit,primaryName,category,log_avg_profit,nof_films_T,avg_profit_T,log_avg_profit_T,kmeans,avg_budget,avg_budget_T,cluster
1862,1862,1862,nm1139956,1,0.001748,Matthew Mebane,director,0.0,-0.5204078941289055,-0.22578130133496827,0.077409094571367,1,2614885.3223304055,-0.8178084562083832,1
1863,1863,1863,nm1140492,1,0.7163432,James Mather,director,-0.14,-0.5204078941289055,-0.1735497774372027,-0.12790052917502265,1,26753414.70982685,-0.31652620510234114,1
1864,1864,1864,nm1140844,1,0.0026018965517241,Christopher M. Bessette,director,0.0,-0.5204078941289055,-0.22571888793204084,0.077409094571367,1,7758490.265849786,-0.710991763961044,1
1865,1865,1865,nm1148550,3,1.5877986220064724,Ava DuVernay,director,0.2,0.3236791508007487,-0.10985295341659852,0.3707085570662093,0,50770100.63137417,0.18222573581317308,1
1866,1866,1866,nm1150656,1,0.1168936842105263,Remo D'Souza,director,-0.92,-0.5204078941289055,-0.2173650195623414,-1.2717684329049077,1,2504014.1846635975,-0.8201109052341758,1
1867,1867,1867,nm1150959,1,0.1436913095238095,Vipul Amrutlal Shah,director,-0.85,-0.5204078941289055,-0.215406315100075,-1.1691136210317128,1,12281665.164920524,-0.6170594759100987,1
1868,1868,1868,nm1155957,1,0.314155,Anna Muylaert,director,-0.51,-0.5204078941289055,-0.20294670394846295,-0.6705045347904809,1,1558025.0182703505,-0.8397561608021131,1
1869,1869,1869,nm1157527,1,0.6396126,Andrew Jay Cohen,director,-0.19,-0.5204078941289055,-0.17915820605187838,-0.2012253947987332,1,49819766.56297899,0.16249025013132104,1
1870,1870,1870,nm1158544,1,0.6406241466666667,Jared Bush,director,-0.19,-0.5204078941289055,-0.17908426961360716,-0.2012253947987332,1,165181500.0,2.55819499669968,2
1871,1871,1871,nm1160495,2,1.282786277777778,Kevin Tancharoen,director,0.11,-0.09836437166407844,-0.1321470571926868,0.23872379894353024,1,18922026.53892512,-0.47915980338726183,1
1872,1872,1872,nm1160962,3,11.170647566666666,Henry Joost,director,1.05,0.3236791508007487,0.590581087648464,1.617231272669289,0,12974466.73261032,-0.6026721400518823,1
1873,1873,1873,nm1164602,1,2.7740955,Ciarán Foy,director,0.44,-0.5204078941289055,-0.02314359162300737,0.7226679120600201,1,12983541.818919588,-0.6024836787077357,1
1874,1874,1874,nm1164755,1,1.6536539166666666,Xavier Gens,director,0.22,-0.5204078941289055,-0.10503942766546231,0.4000385033156935,1,35090471.89977293,-0.14339143252830094,1
1875,1875,1875,nm1164861,5,1.941143071264368,Seth Gordon,director,0.29,1.1677661957304029,-0.08402613699583808,0.5026933151888883,0,57877110.621402696,0.3298162501002627,2
1876,1876,1876,nm1165576,1,0.0631976923076923,Jonathan Kesselman,director,-1.22,-0.5204078941289055,-0.22128979191497836,-1.7117176266471712,1,2166290.8954880033,-0.8271243685620856,1
1877,1877,1877,nm1166926,2,0.4078035340909091,Vadim Perelman,director,-0.39,-0.09836437166407844,-0.19610170184606981,-0.49452485729357554,1,22520233.273232482,-0.40443623001775797,1
1878,1878,1878,nm1170286,1,1.3869444,Martin Weisz,director,0.14,-0.5204078941289055,-0.12453388339863336,0.28271871831775663,1,21931544.937358078,-0.4166614575562612,1
1879,1879,1879,nm1170339,2,0.84140616374269,Julius Avery,director,-0.08,-0.09836437166407844,-0.1644086172678485,-0.03991069042656994,1,32223149.281074595,-0.20293681385102977,1
1880,1880,1880,nm1170765,1,0.4793250333333333,Frank M. Calo,director,-0.32,-0.5204078941289055,-0.19087401924075048,-0.3918700454203807,1,48394315.93167033,0.13288806974028752,1
1881,1881,1881,nm1170855,3,0.8663588019607843,J.C. Chandor,director,-0.06,0.3236791508007487,-0.16258476745833297,-0.0105807441770857,0,13992139.937783161,-0.581538229738208,1
1882,1882,1882,nm1174251,3,0.8320355385620916,Daniel Espinosa,director,-0.08,0.3236791508007487,-0.16509353935108867,-0.03991069042656994,0,85389907.20378734,0.9011715461765999,2
1883,1883,1883,nm11754242,1,0.0045246333333333,Wei Li,director,0.0,-0.5204078941289055,-0.2255783503631379,0.077409094571367,1,40812334.13984087,-0.024566133017484098,1
1884,1884,1884,nm1180460,1,2.4215129,Robin Budd,director,0.38,-0.5204078941289055,-0.048914722604346615,0.6346780733115673,1,33960775.73080424,-0.16685171171746443,1
1885,1885,1885,nm1181534,1,0.02389004,Ui-seok Jo,director,-1.7,-0.5204078941289055,-0.22416288507439827,-2.4156363366347926,1,31791238.538000964,-0.21190625793311138,1
1886,1886,1886,nm1189197,1,0.20074,Quentin Dupieux,director,-0.7,-0.5204078941289055,-0.21123648574781603,-0.949139024160581,1,700611.7360672682,-0.8575619704822015,1
1887,1887,1887,nm1189755,1,0.2356396,Jonathan Jakubowicz,director,-0.62,-0.5204078941289055,-0.2086855879928039,-0.8318192391626442,1,25432990.830400772,-0.3439473062003947,1
1888,1888,1888,nm1191481,3,6.424267965079365,Leigh Whannell,director,0.81,0.3236791508007487,0.24365650770701713,1.2652719176754783,0,8299472.587766596,-0.6997572420982704,1
1889,1889,1889,nm1196684,1,2.202622054054054,Paul Tibbitt,director,0.34,-0.5204078941289055,-0.0649139938715309,0.5760181808125989,1,96078209.46000496,1.1231343728877365,2
1890,1890,1890,nm1199107,2,4.916714888888889,Zach Cregger,director,0.69,-0.09836437166407844,0.13346573882668764,1.0892922401785727,1,6593225.472649664,-0.735190692955142,1
1891,1891,1891,nm1202276,1,0.8342786363636364,Tina Gordon,director,-0.08,-0.5204078941289055,-0.16492958580588377,-0.03991069042656994,1,14496924.226999776,-0.5710554285385401,1
1892,1892,1892,nm1202628,1,0.7044971428571428,Sandra Fierlinger,director,-0.15,-0.5204078941289055,-0.17441563494191506,-0.14256550229976472,1,497784.63847579405,-0.8617740590661327,1
1893,1893,1893,nm1203138,1,0.629077,Kabir Khan,director,-0.2,-0.5204078941289055,-0.17992827901511307,-0.21589036792347532,1,16878604.364595465,-0.521595332539198,1
1894,1894,1894,nm1206844,1,0.55747234375,Drew Goddard,director,-0.25,-0.5204078941289055,-0.18516203977101123,-0.28921523354718587,1,39112672.47338879,-0.05986282456817482,1
1895,1895,1895,nm1216004,1,3.4503,Andrew Bujalski,director,0.54,-0.5204078941289055,0.026281861418835917,0.8693176433074412,1,46803.01347356897,-0.87113954610801,1
1896,1896,1896,nm1218281,4,2.115195987053572,Jon Watts,director,0.33,0.7457226732655758,-0.07130418052241146,0.5613532076878568,0,158965445.43762323,2.429106858230057,2
1897,1897,1897,nm1219963,1,2.61822475,David Moreau,director,0.42,-0.5204078941289055,-0.034536568798879314,0.6933379658105359,1,17527708.241644815,-0.508115461936248,1
1898,1898,1898,nm1220140,2,1.8129399166666669,James Watkins,director,0.26,-0.09836437166407844,-0.09339682145207115,0.458698395814662,1,11493172.86965547,-0.6334340108457265,1
1899,1899,1899,nm1222421,1,0.9479166111111113,Trevor Wall,director,-0.02,-0.5204078941289055,-0.1566235062328382,0.04807914832188276,1,22889691.747360695,-0.3967637255073081,1
1900,1900,1900,nm1224299,5,1.2004160790500822,Rob Letterman,director,0.08,1.1677661957304029,-0.1381676979740821,0.1947288795693039,0,156267660.87317494,2.3730822554981987,2
1901,1901,1901,nm1226871,4,1.5931993654547372,Wes Ball,director,0.2,0.7457226732655758,-0.10945819977078095,0.3707085570662093,0,89552796.86935593,0.9876218294214125,2
1902,1902,1902,nm1228976,2,2.238767357142857,Scott Speer,director,0.35,-0.09836437166407844,-0.06227204460840294,0.5906831539373409,1,23782746.55631791,-0.3782177520634147,1
1903,1903,1903,nm1229520,2,3.204271748275862,Ben Falcone,director,0.51,-0.09836437166407844,0.008299050298001645,0.8253227239332148,1,31513344.963692587,-0.21767724398868132,1
1904,1904,1904,nm1231757,2,0.0119082857142857,Noah Buschel,director,-2.0,-0.09836437166407844,-0.2250386610176336,-2.855585530377056,1,1539288.0135720468,-0.8401452701692735,1
1905,1905,1905,nm1234345,1,1.95719195,Takashi Shimizu,director,0.29,-0.5204078941289055,-0.08285308490535036,0.5026933151888883,1,30440984.373053014,-0.23994684137151356,1
1906,1906,1906,nm1234893,3,2.794397631428572,Sylvain White,director,0.45,0.3236791508007487,-0.021659658813373273,0.7373328851847623,0,22574246.29761054,-0.4033145473330082,1
1907,1907,1907,nm1237416,1,0.547713825,S.J. Clarkson,director,-0.26,-0.5204078941289055,-0.1858753139509909,-0.303880206671928,1,80000000.0,0.7892399213044262,2
1908,1908,1908,nm1242054,1,2.7418444,James Ponsoldt,director,0.44,-0.5204078941289055,-0.025500903987237106,0.7226679120600201,1,3294755.5061363126,-0.8036896650124855,1
1909,1909,1909,nm1242062,2,0.0476181764705882,Arie Posin,director,-1.3,-0.09836437166407844,-0.22242853711472405,-1.829037411645108,1,7940145.931913534,-0.7072193402251651,1
1910,1910,1910,nm1243905,1,2.075478261904762,Michael Gracey,director,0.32,-0.5204078941289055,-0.07420724691618932,0.5466882345631147,1,104621509.78225589,1.3005521744722555,2
1911,1911,1911,nm1256143,1,0.1470723333333333,David Kerr,director,-0.82,-0.5204078941289055,-0.21515918773914947,-1.1251187016574864,1,36668130.44380199,-0.1106283667370094,1
1912,1912,1912,nm1259871,2,1.808600626136364,John Crowley,director,0.26,-0.09836437166407844,-0.09371399088874363,0.458698395814662,1,31036764.516405772,-0.22757433902765284,1
1913,1913,1913,nm1264352,2,0.4168429285714286,Susanna White,director,-0.38,-0.09836437166407844,-0.19544099023083567,-0.4798598841688334,1,31994375.74680124,-0.20768772930296434,1
1914,1914,1914,nm1266897,5,3.282471367698113,Johannes Roberts,director,0.52,1.1677661957304029,0.014014853161846062,0.839987697057957,0,12187692.352152381,-0.6190109992349447,1
1915,1915,1915,nm1270033,1,3.168190833333333,David M. Rosenthal,director,0.5,-0.5204078941289055,0.005661807323134267,0.8106577508084727,1,23370375.274055257,-0.3867814222583017,1
1916,1916,1916,nm1270069,1,0.146845,Adam Salky,director,-0.82,-0.5204078941289055,-0.21517580409262171,-1.1251187016574864,1,519341.67275678355,-0.8613263864470565,1
1917,1917,1917,nm1271076,1,1.1904026666666667,Robert Gordon,director,0.08,-0.5204078941289055,-0.13889960295777434,0.1947288795693039,1,973765.6364189691,-0.8518894127273938,1
1918,1918,1918,nm1272111,1,0.0313883495145631,Nathan Smith Jones,director,-1.52,-0.5204078941289055,-0.22361481515648843,-2.1516668203894347,1,171636.89402712643,-0.8685471342980924,1
1919,1919,1919,nm1272773,1,2.112997719298245,Prachya Pinkaew,director,0.32,-0.5204078941289055,-0.07146485732907915,0.5466882345631147,1,8892572.559978105,-0.6874403985810709,1
1920,1920,1920,nm1275670,1,2.8026178695652173,Jeremy Garelick,director,0.45,-0.5204078941289055,-0.0210588213536765,0.7373328851847623,1,29862146.183515053,-0.2519675119774054,1
1921,1921,1921,nm1279573,1,1.11172072,F. Javier Gutiérrez,director,0.05,-0.5204078941289055,-0.14465066030834528,0.15073396019507757,1,31137354.101861868,-0.22548540589399746,1
1922,1922,1922,nm1279638,1,0.0118509629629629,Noah Hawley,director,-2.0,-0.5204078941289055,-0.22504285087876838,-2.855585530377056,1,32259352.2966,-0.20218498971012738,1
1923,1923,1923,nm1283651,1,0.0102131666666666,Chuan Lu,director,-2.0,-0.5204078941289055,-0.22516256144551958,-2.855585530377056,1,17066901.890598655,-0.5176849780102485,1
1924,1924,1924,nm1284464,1,0.0521985714285714,Warren P. Sonoda,director,-1.3,-0.5204078941289055,-0.22209374476136218,-1.829037411645108,1,4450773.395320135,-0.77968276548243,1
1925,1925,1925,nm1285613,1,0.0291012,Andrew Jarecki,director,-1.52,-0.5204078941289055,-0.22378198854993928,-2.1516668203894347,1,28024469.44269073,-0.29013034777645796,1
1926,1926,1926,nm1286340,2,0.6741590171428572,Angela Robinson,director,-0.17,-0.09836437166407844,-0.17663312330212114,-0.17189544854924899,1,41825512.990654916,-0.0035255564787916027,1
1927,1927,1927,nm1288736,1,0.0448935,Joshua Tickell,director,-1.4,-0.5204078941289055,-0.22262769043143707,-1.9756871428925291,1,2614885.3223304055,-0.8178084562083832,1
1928,1928,1928,nm1288766,1,2.257526866666667,Phil Traill,director,0.35,-0.5204078941289055,-0.06090086583473745,0.5906831539373409,1,21333627.363248315,-0.4290783476954286,1
1929,1929,1929,nm1291105,4,1.202497248136115,J.A. Bayona,director,0.08,0.7457226732655758,-0.1380155801976789,0.1947288795693039,0,80455561.05079721,0.7987005087906776,2
1930,1930,1930,nm1294036,2,2.538369107142857,Nima Nourizadeh,director,0.4,-0.09836437166407844,-0.0403734144959457,0.6640080195610516,1,26202982.959435478,-0.3279569622328626,1
1931,1931,1931,nm1294961,3,3.676433828571428,Michael Spierig,director,0.57,0.3236791508007487,0.04281054013249336,0.9133125626816674,0,5994224.467152345,-0.7476300825977445,1
1932,1932,1932,nm1294962,3,3.676433828571428,Peter Spierig,director,0.57,0.3236791508007487,0.04281054013249336,0.9133125626816674,0,5994224.467152345,-0.7476300825977445,1
1933,1933,1933,nm1296554,2,0.3383206424418605,Ben Wheatley,director,-0.47,-0.09836437166407844,-0.20118037759935384,-0.6118446422915124,1,65044164.45519788,0.4786536884515831,1
1934,1934,1934,nm1300606,1,0.4433333333333333,Asger Leth,director,-0.36,-0.5204078941289055,-0.19350474127564687,-0.45052993791934914,1,56182170.890636384,0.29461761848156465,1
1935,1935,1935,nm1301035,1,14.332927111111111,Rob McKittrick,director,1.16,-0.5204078941289055,0.821719891263525,1.7785459770414522,1,1755113.0052588366,-0.8356632557125959,1
1936,1936,1936,nm1301264,1,5.2598655,Brian Mulroney,director,0.72,-0.5204078941289055,0.15854746250015037,1.1332871595527991,1,23260988.148590505,-0.3890530529618438,1
1937,1937,1937,nm1302591,2,2.706227982993197,Michael Sucsy,director,0.43,-0.09836437166407844,-0.028104195663480713,0.708002938935278,1,23059625.018613964,-0.39323473948731563,1
1938,1938,1938,nm1309090,1,1.2453272352941176,Chris Robinson,director,0.1,-0.5204078941289055,-0.13488503090517845,0.22405882581878817,1,25874836.717095062,-0.3347715400562158,1
1939,1939,1939,nm1309091,1,0.84001,Gary Rogers,director,-0.08,-0.5204078941289055,-0.16451066631588507,-0.03991069042656994,1,3332755.2238276973,-0.8029005289503856,1
1940,1940,1940,nm1309359,1,0.838079,Bryan Barber,director,-0.08,-0.5204078941289055,-0.16465180786378042,-0.03991069042656994,1,22830738.27978976,-0.39798800584601723,1
1941,1941,1941,nm1310794,1,0.0077744444444444,Ramaa Mosley,director,-2.0,-0.5204078941289055,-0.2253408136616414,-2.855585530377056,1,1203903.6619422082,-0.8471101610320049,1
1942,1942,1942,nm1312575,1,3.780160333333333,Olivia Wilde,director,0.58,-0.5204078941289055,0.0503921659428866,0.9279775358064095,1,7168744.9547999995,-0.7232389415896613,1
1943,1943,1943,nm1312919,1,0.8003729333333334,Yann Demange,director,-0.1,-0.5204078941289055,-0.16740783718246424,-0.06924063667605418,1,36668130.44380199,-0.1106283667370094,1
1944,1944,1944,nm1313340,1,0.0941132692307692,Michael McGowan,director,-1.05,-0.5204078941289055,-0.21903009622310846,-1.4624130835265552,1,8388348.0948228575,-0.6979115739744935,1
1945,1945,1945,nm1313617,1,0.01816925,Tomasz Baginski,director,-1.7,-0.5204078941289055,-0.22458103171126217,-2.4156363366347926,1,60000000.0,0.37390206616093763,1
1946,1946,1946,nm1314116,1,0.5129251111111112,Saul Dibb,director,-0.29,-0.5204078941289055,-0.18841810676692364,-0.34787512604615434,1,39437343.54370083,-0.05312041526964768,1
1947,1947,1947,nm1324710,1,0.0725443333333333,Martin Zandvliet,director,-1.15,-0.5204078941289055,-0.2206066228927199,-1.6090628147739763,1,7790125.091351753,-0.7103348069324527,1
1948,1948,1948,nm1325899,2,1.0600813164884135,Travis Knight,director,0.03,-0.09836437166407844,-0.14842511154812663,0.12140401394559334,1,97306184.14626445,1.1486355915058124,2
1949,1949,1949,nm1333798,1,0.18817915,Mabrouk El Mechri,director,-0.72,-0.5204078941289055,-0.21215458922367378,-0.9784689704100653,1,26753414.70982685,-0.31652620510234114,1
1950,1950,1950,nm1334468,1,1.638845,Samir Karnik,director,0.21,-0.5204078941289055,-0.10612184787311976,0.3853735301909514,1,584256.9413881605,-0.8599782980250856,1
1951,1951,1951,nm1334526,2,0.2617513016666666,Simon Kinberg,director,-0.59,-0.09836437166407844,-0.2067770193799531,-0.7878243197884178,1,158254082.57999998,2.414334062054358,2
1952,1952,1952,nm1336172,1,1.4541105294117649,Erik White,director,0.16,-0.5204078941289055,-0.1196245455056682,0.31204866456724084,1,23820799.02628712,-0.3774275205004185,1
1953,1953,1953,nm1337885,1,0.0367804166666666,Jeff Baena,director,-1.4,-0.5204078941289055,-0.22322069568253528,-1.9756871428925291,1,3137862.3867964866,-0.8069478475961541,1
1954,1954,1954,nm1347153,15,3.057398693777778,Tyler Perry,director,0.49,5.388201420378674,-0.002436263143726629,0.7959927776837306,3,26089692.1040402,-0.33030966127722483,3
1955,1955,1955,nm1348558,1,2.6003303333333334,Christopher Erskin,director,0.41,-0.5204078941289055,-0.035844515804067105,0.6786729926857937,1,19357726.372668132,-0.4701116716656019,1
1956,1956,1956,nm1349040,1,1.0264862,Damien Dante Wayans,director,0.01,-0.5204078941289055,-0.15088066138908945,0.09207406769610911,1,35556045.60541386,-0.13372291331269537,1
1957,1957,1957,nm1349318,1,0.1171938613861386,Sajid Khan,director,-0.92,-0.5204078941289055,-0.2173430788729531,-1.2717684329049077,1,14152357.068558818,-0.5782110177655277,1
1958,1958,1958,nm1349376,8,1.7918350421151097,Francis Lawrence,director,0.25,2.4338967631248845,-0.09493942873448644,0.44403342268991985,5,139356199.29868728,2.021883746613737,3
1959,1959,1959,nm1349522,5,1.7570548064285716,Jonathan Levine,director,0.25,1.1677661957304029,-0.09748160185771947,0.44403342268991985,0,31857319.444308735,-0.210533962838521,1
1960,1960,1960,nm1349818,3,1.0842890692555331,Anna Boden,director,0.03,0.3236791508007487,-0.14665570725158644,0.12140401394559334,0,76505498.99450307,0.7166699936834332,2
1961,1961,1961,nm1354216,1,0.01736955,Marc F. Adler,director,-1.7,-0.5204078941289055,-0.22463948375468626,-2.4156363366347926,1,58425694.138816044,0.34120862517473927,1
1962,1962,1962,nm1355835,1,0.01736955,Jason Maurer,director,-1.7,-0.5204078941289055,-0.22463948375468626,-2.4156363366347926,1,58425694.138816044,0.34120862517473927,1
1963,1963,1963,nm1356588,1,1.4306352857142857,Stefano Sollima,director,0.16,-0.5204078941289055,-0.12134040890943967,0.31204866456724084,1,42779485.517768994,0.01628548868507714,1
1964,1964,1964,nm1358366,1,3.512095,Andrew Hyatt,director,0.55,-0.5204078941289055,0.0307986102288789,0.8839826164321833,1,6111355.073966999,-0.7451976438474418,1
1965,1965,1965,nm1364790,1,1.224566909090909,Hugh Welchman,director,0.09,-0.5204078941289055,-0.13640245429986161,0.20939385269404603,1,6850217.902409611,-0.7298537587269114,1
1966,1966,1966,nm1365879,2,3.068423833333333,Morgan Neville,director,0.49,-0.09836437166407844,-0.0016304085281734029,0.7959927776837306,1,1145833.9194367472,-0.8483160891470525,1
1967,1967,1967,nm1369705,1,0.5565173142857143,Gary Chapman,director,-0.25,-0.5204078941289055,-0.1852318452277046,-0.28921523354718587,1,54603515.719163805,0.26183385583503477,1
1968,1968,1968,nm1369708,1,0.4413908666666666,Patrick Gilmore,director,-0.36,-0.5204078941289055,-0.19364672095046226,-0.45052993791934914,1,99982656.71483092,1.2042176103047515,2
1969,1969,1969,nm1375358,2,2.1579788766666663,Jon Hurwitz,director,0.33,-0.09836437166407844,-0.06817707370551457,0.5613532076878568,1,42205622.50810596,0.004368137106095632,1
1970,1970,1970,nm1376000,1,0.0350466666666666,Eddie O'Flaherty,director,-1.4,-0.5204078941289055,-0.2233474197419157,-1.9756871428925291,1,483943.1593167033,-0.8620615035794301,1
1971,1971,1971,nm1376383,2,2.1579788766666663,Hayden Schlossberg,director,0.33,-0.09836437166407844,-0.06817707370551457,0.5613532076878568,1,42205622.50810596,0.004368137106095632,1
1972,1972,1972,nm1379002,1,0.8209,David Robert Mitchell,director,-0.09,-0.5204078941289055,-0.16590746330204773,-0.05457566355131204,1,70061.17360672682,-0.8706565463907956,1
1973,1973,1973,nm1381100,1,0.000405,Kyle Newman,director,0.0,-0.5204078941289055,-0.2258794645140586,0.077409094571367,1,19475312.728379384,-0.46766976842683944,1
1974,1974,1974,nm1383995,1,2.541808,Siddiq Barmak,director,0.4,-0.5204078941289055,-0.040122057343742995,0.6640080195610516,1,833188.8059569243,-0.8548087566897427,1
1975,1975,1975,nm1388365,1,0.1431142857142857,Bob Ahmed,director,-0.85,-0.5204078941289055,-0.2154484911920733,-1.1691136210317128,1,497784.63847579405,-0.8617740590661327,1
1976,1976,1976,nm1391682,1,0.1085555769230769,Rohan Sippy,director,-0.96,-0.5204078941289055,-0.2179744723686946,-1.330428325403876,1,7074137.917572417,-0.7252036357858406,1
1977,1977,1977,nm1396048,1,4.136653411764706,Dave Filoni,director,0.62,-0.5204078941289055,0.07644912342801422,0.986637428305378,1,12415460.00449841,-0.6142809728251214,1
1978,1978,1978,nm1397301,2,0.3964683152173913,Anurag Basu,director,-0.4,-0.09836437166407844,-0.19693022092299414,-0.5091898304183177,1,9522270.663448956,-0.6743635255968956,1
1979,1979,1979,nm1399714,1,0.7125089777777778,Scott Beck,director,-0.15,-0.5204078941289055,-0.17383003018677246,-0.14256550229976472,1,45000000.0,0.062398674803321154,1
1980,1980,1980,nm1400426,2,0.9593270386996904,Daniel Barnz,director,-0.02,-0.09836437166407844,-0.1557894899656192,0.04807914832188276,1,24271366.660122667,-0.3680706307687019,1
1981,1981,1981,nm1401857,1,0.9223587647058824,Trent Cooper,director,-0.04,-0.5204078941289055,-0.1584915921999565,0.018749202072398524,1,25874836.717095062,-0.3347715400562158,1
1982,1982,1982,nm1409622,1,0.0210487005649717,Lee Hae-jun,director,-1.7,-0.5204078941289055,-0.2243705655746344,-2.4156363366347926,1,21147797.61666,-0.43293745411392104,1
1983,1983,1983,nm1410815,2,4.5201435625,Asghar Farhadi,director,0.66,-0.09836437166407844,0.10447936344738219,1.0452973208043466,1,5815773.265015978,-0.7513359595748993,1
1984,1984,1984,nm1413364,3,11.170647566666666,Ariel Schulman,director,1.05,0.3236791508007487,0.590581087648464,1.617231272669289,0,12974466.73261032,-0.6026721400518823,1
1985,1985,1985,nm1414810,1,0.59424,E.L. Katz,director,-0.23,-0.5204078941289055,-0.18247460118188172,-0.25988528729770166,1,131790.2202454525,-0.8693746258992465,1
1986,1986,1986,nm1417038,1,3.143175111111112,Haruo Sotozaki,director,0.5,-0.5204078941289055,0.0038333465483210614,0.8106577508084727,1,18558141.525000002,-0.48671656444738765,1
1987,1987,1987,nm1417392,3,1.3944074123855037,Adam Wingard,director,0.14,0.3236791508007487,-0.123988393434857,0.28271871831775663,0,106134681.80506681,1.3319760555931266,2
1988,1988,1988,nm1417640,1,1.1931255,Brett Haley,director,0.08,-0.5204078941289055,-0.13870058436050467,0.1947288795693039,1,2444542.0295867994,-0.8213459571006937,1
1989,1989,1989,nm1424878,1,3.7948255,Ed Gass-Donnelly,director,0.58,-0.5204078941289055,0.051464079108850674,0.9279775358064095,1,5271608.8098181,-0.7626365644582598,1
1990,1990,1990,nm1428204,1,0.318353,Huck Botko,director,-0.49,-0.5204078941289055,-0.20263986178478366,-0.6411745885409966,1,2802446.9442690727,-0.8139133841202212,1
1991,1991,1991,nm1429471,7,1.5752890021428574,Jaume Collet-Serra,director,0.2,2.011853240660057,-0.11076731235555917,0.3707085570662093,5,93028423.32409796,1.0597997912710386,3
1992,1992,1992,nm1434034,1,0.2394386,Michael John Warren,director,-0.62,-0.5204078941289055,-0.2084079097222423,-0.8318192391626442,1,12716495.415200386,-0.6080294027349615,1
1993,1993,1993,nm1435762,1,164.58272727272728,Brian Herzlinger,director,2.22,-0.5204078941289055,11.803847993685647,3.333033128264117,4,1774.458250827912,-0.8720746492853312,4
1994,1994,1994,nm1442514,2,0.4206693166666667,S.S. Rajamouli,director,-0.38,-0.09836437166407844,-0.1951613100969101,-0.4798598841688334,1,44649496.0989563,0.05511979787937539,1
1995,1995,1995,nm1443023,1,0.0150488461538461,Nacho Vigalondo,director,-1.7,-0.5204078941289055,-0.22480910971690937,-2.4156363366347926,1,3801467.7891420666,-0.793166825372562,1
1996,1996,1996,nm1443502,3,15.268820078431377,Jordan Peele,director,1.18,0.3236791508007487,0.8901266142422675,1.8078759232909365,0,33478429.112124126,-0.1768685522193801,1
1997,1997,1997,nm1447139,1,0.2904011176470588,Todd Lincoln,director,-0.54,-0.5204078941289055,-0.204682933738115,-0.7144994541647073,1,22740402.50335282,-0.3998639992274193,1
1998,1998,1998,nm1452688,1,0.030712,Adam Rapp,director,-1.52,-0.5204078941289055,-0.22366425120900202,-2.1516668203894347,1,5460351.57191638,-0.7587169637590719,1
1999,1999,1999,nm1453714,1,0.060875,Chris Armstrong,director,-1.22,-0.5204078941289055,-0.22145956321875482,-1.7117176266471712,1,28024469.44269073,-0.29013034777645796,1
2000,2000,2000,nm1455688,2,1.8882182547619049,Julie Anne Robinson,director,0.28,-0.09836437166407844,-0.08789454223832119,0.48802834206414625,1,42103320.16666356,0.0022436353525533415,1
2001,2001,2001,nm1456816,1,0.7125089777777778,Bryan Woods,director,-0.15,-0.5204078941289055,-0.17383003018677246,-0.14256550229976472,1,45000000.0,0.062398674803321154,1
2002,2002,2002,nm1457166,1,0.7383761875,Lance Rivera,director,-0.13,-0.5204078941289055,-0.17193933209255802,-0.1132355560502805,1,25810301.830224175,-0.3361117291309599,1
2003,2003,2003,nm1458734,1,0.9494635714285714,Ciro Guerra,director,-0.02,-0.5204078941289055,-0.15651043509159585,0.04807914832188276,1,1817695.8546487424,-0.8343636043908773,1
2004,2004,2004,nm1461380,1,0.2197756818181818,Laurence Dunmore,director,-0.66,-0.5204078941289055,-0.20984512086067908,-0.8904791316616127,1,35489165.016558245,-0.13511181532899663,1
2005,2005,2005,nm1461392,2,0.6830458426556991,Joachim Rønning,director,-0.17,-0.09836437166407844,-0.17598356332865747,-0.17189544854924899,1,253749980.2550646,4.3974871278225285,2
2006,2006,2006,nm1466691,1,0.0039246666666666,Christian Volckman,director,0.0,-0.5204078941289055,-0.22562220340509487,0.077409094571367,1,27396885.935747713,-0.303163307161315,1
2007,2007,2007,nm1469191,1,0.2662951578947368,Tim Kirkby,director,-0.57,-0.5204078941289055,-0.20644489773239033,-0.7584943735389336,1,23223149.281074595,-0.38983884866559965,1
2008,2008,2008,nm1473283,1,0.0049051282051282,Abigail Honor,director,0.0,-0.5204078941289055,-0.22555053905543648,0.077409094571367,1,1258252.2142234286,-0.845981510475273,1
2009,2009,2009,nm1473428,1,0.3472363636363636,Cédric Jimenez,director,-0.46,-0.5204078941289055,-0.2005287055693199,-0.5971796691667703,1,719093.4636408616,-0.8571781624277134,1
2010,2010,2010,nm1479854,1,1.2857664285714283,Justin Barber,director,0.11,-0.5204078941289055,-0.13192923062822415,0.23872379894353024,1,3487383.6594085293,-0.7996893768114688,1
2011,2011,2011,nm1481493,3,0.7743656982456141,Gil Kenan,director,-0.11,0.3236791508007487,-0.16930877007565892,-0.08390560980079628,0,89886033.61027467,0.9945421210828224,2
2012,2012,2012,nm1481618,2,0.5261464642857143,Peter Landesman,director,-0.28,-0.09836437166407844,-0.18745172548658465,-0.33321015292141226,1,29310709.195381906,-0.26341914477230577,1
2013,2013,2013,nm1484245,1,2.3463755,Anna Halberg,director,0.37,-0.5204078941289055,-0.05440670030545064,0.6200131001868252,1,8000000.0,-0.7059763572121328,1
2014,2014,2014,nm1488800,2,5.938885055555556,Ti West,director,0.77,-0.09836437166407844,0.20817867488871689,1.2066120251765098,1,1157008.8208974495,-0.848084021166846,1
