,Unnamed: 0.1,Unnamed: 0,nconst,nof_films,avg_profit,primaryName,category,log_avg_profit,nof_films_T,avg_profit_T,log_avg_profit_T,kmeans,kmeans_log,gender,avg_budget,avg_budget_T,cluster
649,649,649,nm0000931,1,2.8873905,Elizabeth Berridge,actress,0.46,-0.35391666264735844,-0.012755907673716765,0.7138204955364605,0,4,0,52475321.50571068,0.14388945518854981,1
650,650,650,nm0000932,19,1.7153228415277986,Halle Berry,actress,0.24,4.71379898380479,-0.11768910613442818,0.3825270994414479,1,6,0,118279755.00859943,1.5142194169537477,3
651,651,651,nm0000935,1,6.6423255,Bibi Besch,actress,0.82,-0.35391666264735844,0.3234169546298774,1.2559369618737537,0,4,0,37729126.45874794,-0.163189442375389,1
652,652,652,nm0000936,2,4.149332111111112,Martine Beswick,actress,0.62,-0.072376904511128,0.10022355094999617,0.9547611472419242,0,4,0,44854810.40888862,-0.014802203170320629,1
653,653,653,nm0000938,1,12.3983825,Daniela Bianchi,actress,1.09,-0.35391666264735844,0.8387468224631792,1.6625243116267239,6,8,0,19847951.297777932,-0.5355520442595488,1
654,654,654,nm0000942,2,2.159832592156863,Theodore Bikel,actor,0.33,-0.072376904511128,-0.07789291387255695,0.5180562160257713,0,1,1,126403909.57992725,1.6833990881473837,4
655,655,655,nm0000943,1,3.771249375,Traci Bingham,actress,0.58,-0.35391666264735844,0.06637445487082386,0.8945259843155582,0,4,0,2922683.5295716976,-0.8880085627501095,1
656,656,656,nm0000947,2,1.1060249107142857,Karen Black,actress,0.05,-0.072376904511128,-0.17223850030429688,0.09641007554120976,0,1,0,22500392.73942779,-0.4803168604605588,1
657,657,657,nm0000948,1,3.318641555555556,Shane Black,actor,0.52,-0.35391666264735844,0.025853256457635077,0.8041732399260094,0,4,1,47896756.02795779,0.04854412475890423,1
658,658,658,nm0000949,29,0.9780610867384376,Cate Blanchett,actress,-0.01,7.529196565167094,-0.183694881034529,0.006057331151660851,1,3,0,96325013.01345839,1.0570277178952687,3
659,659,659,nm0000950,7,1.539500528117914,Brenda Blethyn,actress,0.19,1.3353218861700242,-0.13343017498271464,0.3072331457834905,4,0,0,21797910.23102217,-0.49494555305225074,0
660,660,660,nm0000952,3,1.77020043126294,Hart Bochner,actor,0.25,0.20916285362510245,-0.11277601005750944,0.3975858901730394,7,9,1,46626241.363312595,0.022086571382216567,1
661,661,661,nm0000953,1,0.0885638461538461,Peter Bogdanovich,actor,-1.05,-0.35391666264735844,-0.26333003673721644,-1.5600569049338535,0,7,1,19786639.84248446,-0.5368288111841419,1
662,662,662,nm0000954,3,0.7087734731182795,Jon Bon Jovi,actor,-0.15,0.20916285362510245,-0.2078037372074302,-0.2047657390906199,7,5,1,63191483.57069868,0.36704581671455594,1
663,663,663,nm0000955,1,0.4665544025157233,Ward Bond,actor,-0.33,-0.35391666264735844,-0.2294891933522044,-0.4758239722592666,0,5,1,45355328.87454253,-0.0043792663955183634,1
664,664,664,nm0000956,2,1.338353930882353,Lisa Bonet,actress,0.13,-0.072376904511128,-0.15143848333833376,0.2168804013939416,0,1,0,97396017.1970714,1.079330609111806,4
665,665,665,nm0000959,6,1.1677745210915242,Powers Boothe,actor,0.07,1.0537821280337938,-0.16671016405702546,0.12652765700439272,7,9,1,60122558.06096134,0.3031376519822513,0
666,666,666,nm0000960,3,31.963343981481483,Barry Bostwick,actor,1.5,0.20916285362510245,2.590364121321668,2.2799347316219745,6,8,1,32705756.057999622,-0.2677975151564985,1
667,667,667,nm0000961,2,0.4953165049999999,Timothy Bottoms,actor,-0.3,-0.072376904511128,-0.22691417186234944,-0.4306476000644921,0,5,1,36832369.40259196,-0.1818637625854543,1
668,668,668,nm0000962,2,0.9819771598972924,Carole Bouquet,actress,-0.01,-0.072376904511128,-0.18334428175043951,0.006057331151660851,0,1,0,58991728.77978518,0.2795889461709768,1
669,669,669,nm0000966,4,0.9471605771162614,Lorraine Bracco,actress,-0.02,0.4907026117613329,-0.18646135043182263,-0.009001459579930631,7,9,0,75374033.4948592,0.6207386499040499,0
670,670,670,nm0000967,2,2.5605355,Eric Braeden,actor,0.41,-0.072376904511128,-0.04201867278369638,0.6385265418785031,0,4,1,31833498.40332511,-0.28596165296534465,1
671,671,671,nm0000968,2,2.8324279586466163,Sonia Braga,actress,0.45,-0.072376904511128,-0.017676609322679167,0.6987617048048691,0,4,0,36008610.50737173,-0.19901794863799926,1
672,672,672,nm0000969,1,0.6083081,Lillo Brancato,actor,-0.21,-0.35391666264735844,-0.2167982290011818,-0.2951184834801688,0,5,1,82097719.25477111,0.760754566155298,4
673,673,673,nm0000970,1,1.0432174285714286,Jonathan Brandis,actor,0.02,-0.35391666264735844,-0.1778615459884555,0.0512337033464353,0,1,1,12786740.441876177,-0.682596677684728,1
674,674,674,nm0000971,2,2.091657963636364,Nicoletta Braschi,actress,0.32,-0.072376904511128,-0.08399647092646609,0.5029974252941798,0,1,0,20588041.021217212,-0.5201402084843979,1
675,675,675,nm0000973,15,1.193967096309712,Benjamin Bratt,actor,0.08,3.587639951259868,-0.16436518791703894,0.1415864477359842,4,6,1,89991934.6264676,0.9251459190265023,0
676,676,676,nm0000977,4,0.5910038089285714,Beau Bridges,actor,-0.23,0.4907026117613329,-0.2183474523724563,-0.3252360649433518,7,9,1,31008231.334018357,-0.30314724565766005,1
677,677,677,nm0000978,2,12.916399092857144,Lloyd Bridges,actor,1.11,-0.072376904511128,0.8851239556869346,1.692641893089907,6,8,1,15599534.910486806,-0.624022257521148,1
678,678,678,nm0000979,4,1.8711780505813955,Wilford Brimley,actor,0.27,0.4907026117613329,-0.10373565774385078,0.4277034716362224,7,9,1,49663818.784774095,0.08534193474048386,1
679,679,679,nm0000980,30,1.471627961462129,Jim Broadbent,actor,0.17,7.810736323303325,-0.13950668895820734,0.27711556432030754,1,3,1,82046656.97195095,0.7596912308701226,3
680,680,680,nm0000981,7,1.297772878131868,James Brolin,actor,0.11,1.3353218861700242,-0.15507163508621322,0.18676281993075863,4,0,1,65822797.47791869,0.421841034816612,0
681,681,681,nm0000982,23,1.2525194885726338,Josh Brolin,actor,0.1,5.839958016349712,-0.15912309310001832,0.17170402919916716,1,3,1,76080555.52569747,0.6354514626427595,3
682,682,682,nm0000983,12,3.4004326758806767,Albert Brooks,actor,0.53,2.743020676851177,0.03317587456705999,0.8192320306576009,4,0,1,70685497.08103903,0.5231032538877177,0
683,683,683,nm0000984,3,1.1101652969474969,Avery Brooks,actor,0.05,0.20916285362510245,-0.1718678186570617,0.09641007554120976,7,9,1,38725731.4713432,-0.14243586034288486,1
684,684,684,nm0000986,5,1.695263910915751,Bryan Brown,actor,0.23,0.7722423698975633,-0.11948494763863562,0.3674683087098564,7,9,1,68274666.19287321,0.47289943595411915,0
685,685,685,nm0000987,3,1.130766051111111,Jim Brown,actor,0.05,0.20916285362510245,-0.17002346862362708,0.09641007554120976,7,9,1,78776165.44526583,0.6915855989217967,1
686,686,686,nm0000990,3,1.3209434153846151,Betty Buckley,actress,0.12,0.20916285362510245,-0.1529972167995137,0.2018216106623501,7,9,0,37199534.814705975,-0.17421780716329244,1
687,687,687,nm0000991,3,4.361594676190476,Geneviève Bujold,actress,0.64,0.20916285362510245,0.11922705275831853,0.9848787287051072,7,4,0,39072399.00420024,-0.13521675850190668,1
688,688,688,nm0000992,1,8.883208138278718,Billie Burke,actress,0.95,-0.35391666264735844,0.5240393170932985,1.451701241384443,6,4,0,60763725.46609743,0.3164895016828745,1
689,689,689,nm0000993,3,3.3338091282051283,Carol Burnett,actress,0.52,0.20916285362510245,0.027211183109309308,0.8041732399260094,7,4,0,55567142.91988782,0.2082744106503758,1
690,690,690,nm0000995,9,2.85683715891187,Ellen Burstyn,actress,0.46,1.8984014024424851,-0.015491295670189321,0.7138204955364605,4,0,0,57155320.909074195,0.2413470741070494,0
691,691,691,nm0000996,4,1.4288848252111257,LeVar Burton,actor,0.16,0.4907026117613329,-0.1433334083174858,0.26205677358871604,7,9,1,100090526.51469429,1.1354418261475403,4
692,692,692,nm0000997,4,2.689897703571429,Gary Busey,actor,0.43,0.4907026117613329,-0.03043709753711887,0.6686441233416861,7,9,1,57121288.08595002,0.24063836506226338,1
693,693,693,nm0000998,6,1.0620816056854256,Jake Busey,actor,0.03,1.0537821280337938,-0.17617266870684758,0.06629249407802679,7,9,1,80378949.86597003,0.7249624308011415,0
694,694,694,nm0001001,11,2.972750493015511,James Caan,actor,0.47,2.4614809187149462,-0.00511377454005688,0.728879286268052,4,0,1,80950207.97434436,0.736858469717308,0
695,695,695,nm0001002,3,18.466477734782607,Dean Cain,actor,1.27,0.20916285362510245,1.382012935939889,1.9335825447953705,6,8,1,28863017.34697609,-0.34781978281600745,1
696,696,696,nm0001003,7,4.006209525769469,Simon Callow,actor,0.6,1.3353218861700242,0.08741003242714812,0.9246435657787412,4,0,1,42526480.56571134,-0.06328799622616131,0
697,697,697,nm0001004,2,1.5579525328947368,Billy Campbell,actor,0.19,-0.072376904511128,-0.1317781987804464,0.3072331457834905,0,1,1,75558159.61019677,0.6245729437222532,1
698,698,698,nm0001006,6,3.101122902330012,John Candy,actor,0.49,1.0537821280337938,0.006379186131716242,0.7589968677312349,7,9,1,55366522.376654066,0.2040966322438988,0
699,699,699,nm0001007,3,2.58640975,Dyan Cannon,actress,0.41,0.20916285362510245,-0.03970219575214754,0.6385265418785031,7,9,0,57883824.76968974,0.2565176426283827,1
700,700,700,nm0001009,1,6.42393825,Kate Capshaw,actress,0.81,-0.35391666264735844,0.30386512033098523,1.2408781711421624,0,4,0,81628277.89777216,0.750978787798979,1
701,701,701,nm0001013,2,1.8932292375,Harry Carey Jr.,actor,0.28,-0.072376904511128,-0.10176145296437555,0.4427622623678139,0,1,1,63702206.20448722,0.37768124794581714,1
702,702,702,nm0001014,1,0.5028714117647058,Mariah Carey,actress,-0.3,-0.35391666264735844,-0.22623779407377842,-0.4306476000644921,0,5,0,14779729.598046005,-0.6410941130580944,1
703,703,703,nm0001015,8,2.859399002921573,Robert Carlyle,actor,0.46,1.6168616443062547,-0.015261938189029942,0.7138204955364605,4,0,1,65427997.10829346,0.41361960129588,0
704,704,704,nm0001016,4,1.6260894340909091,David Carradine,actor,0.21,0.4907026117613329,-0.12567801938889514,0.3373507272466734,7,9,1,57764728.30739423,0.25403754452653354,1
705,705,705,nm0001017,2,9.784935444444445,John Carradine,actor,0.99,-0.072376904511128,0.6047694094999692,1.511936404310809,6,4,1,14750615.095768519,-0.6417004016114479,1
706,706,706,nm0001018,2,0.82941135,Keith Carradine,actor,-0.08,-0.072376904511128,-0.1970032359008679,-0.09935420396947953,0,5,1,21064891.099758152,-0.5102101488347536,1
707,707,707,nm0001019,5,3.3715453966666664,Robert Carradine,actor,0.53,0.7722423698975633,0.030589646220221246,0.8192320306576009,7,9,1,28358920.979427733,-0.3583172268223933,1
708,708,708,nm0001020,1,0.9029304571428572,Katrin Cartlidge,actress,-0.05,-0.35391666264735844,-0.19042119688229128,-0.054177831774705074,0,1,0,60857710.10960119,0.318446664233835,1
709,709,709,nm0001021,3,2.947683195625649,Veronica Cartwright,actress,0.47,0.20916285362510245,-0.00735800649447562,0.728879286268052,7,4,0,80510876.55806814,0.7277097092034498,1
710,710,710,nm0001022,4,3.877850925,Dana Carvey,actor,0.59,0.4907026117613329,0.07591830801062516,0.9095847750471496,7,9,1,65355256.23214476,0.41210482490885675,1
711,711,711,nm0001024,2,0.8586754125,Nick Cassavetes,actor,-0.07,-0.072376904511128,-0.19438327479548093,-0.08429541323788804,0,1,1,107294050.51740071,1.2854500284181372,4
712,712,712,nm0001025,7,0.7194257169091985,Seymour Cassel,actor,-0.14,1.3353218861700242,-0.20685006017037127,-0.18970694835902846,4,0,1,25664579.16918956,-0.4144249556374125,0
713,713,713,nm0001026,7,0.986542032666703,Joanna Cassidy,actress,-0.0,1.3353218861700242,-0.18293559655483838,0.021116121883252334,4,0,0,64561941.47388815,0.3955846160949351,0
714,714,714,nm0001029,14,2.881881476357624,Jim Caviezel,actor,0.46,3.306100193123638,-0.01324912107058135,0.7138204955364605,4,6,1,58808490.08766909,0.2757731323025948,0
715,715,715,nm0001030,3,3.3050211297008545,John Cazale,actor,0.52,0.20916285362510245,0.024633843193392436,0.8041732399260094,7,4,1,51402975.52963372,0.12155862210977121,1
716,716,716,nm0001034,3,1.9216619827475687,Rosalind Chao,actress,0.28,0.20916285362510245,-0.09921591826057266,0.4427622623678139,7,9,0,94630481.06738889,1.0217403098399227,4
717,717,717,nm0001035,5,0.7017069231794871,Ben Chaplin,actor,-0.15,0.7722423698975633,-0.20843639325062008,-0.2047657390906199,7,9,1,42911269.239270136,-0.05527504906960907,0
718,718,718,nm0001036,7,1.7978121783401235,Geraldine Chaplin,actress,0.26,1.3353218861700242,-0.1103039779056507,0.4126446809046309,4,0,0,56854583.524470486,0.23508443454299519,0
719,719,719,nm0001037,1,6.40598,Graham Chapman,actor,0.81,-0.35391666264735844,0.30225734914334457,1.2408781711421624,0,4,1,2210698.754330394,-0.9028351332089372,1
720,720,720,nm0001038,6,1.7079626657052522,Josh Charles,actor,0.23,1.0537821280337938,-0.11834804999719094,0.3674683087098564,7,9,1,36569862.58922975,-0.18733027802171215,0
721,721,721,nm0001040,6,0.5609072517027417,Joan Chen,actress,-0.25,1.0537821280337938,-0.22104194529659246,-0.3553536464065347,7,9,0,70142408.49485172,0.5117938249947163,0
722,722,722,nm0001041,1,0.1203823333333333,Maggie Cheung,actress,-0.92,-0.35391666264735844,-0.2604813823905238,-1.3642926254231642,0,7,0,19357726.372668132,-0.5457606254617952,1
723,723,723,nm0001042,3,2.236631567546432,Lois Chiles,actress,0.35,0.20916285362510245,-0.07101723389974923,0.5481737974889542,7,9,0,114307144.47507952,1.4314926620722943,4
724,724,724,nm0001043,1,3.605442363636364,Anna Chlumsky,actress,0.56,-0.35391666264735844,0.05153003876239109,0.8644084028523754,0,4,0,36754566.686676964,-0.18348394814210595,1
725,725,725,nm0001044,4,3.0445584,Rae Dawn Chong,actress,0.48,0.4907026117613329,0.0013150636760523003,0.7439380769996434,7,9,0,31153244.715663232,-0.30012744636531996,1
726,726,726,nm0001045,4,2.3349088855555555,Tommy Chong,actor,0.37,0.4907026117613329,-0.06221863491077936,0.5782913789521372,7,9,1,56337285.732969604,0.22431208038516318,1
727,727,727,nm0001046,5,4.225935727116883,Julie Christie,actress,0.63,0.7722423698975633,0.10708174073369829,0.9698199379735156,7,9,0,54831920.2954914,0.19296392870946177,0
728,728,728,nm0001048,3,3.3965784103363568,Andrew Dice Clay,actor,0.53,0.20916285362510245,0.03283080881223011,0.8192320306576009,7,4,1,53152671.01958475,0.1579947712598141,1
729,729,729,nm0001049,3,0.75979925,Jill Clayburgh,actress,-0.12,0.20916285362510245,-0.2032354873001502,-0.15958936689584544,7,5,0,20390230.215525497,-0.5242594761290068,1
730,730,730,nm0001050,1,0.022070303030303,Montgomery Clift,actor,-1.7,-0.35391666264735844,-0.26928308911137183,-2.5388783024872996,0,2,1,18825412.653086588,-0.5568456755134645,1
731,731,731,nm0001056,7,4.317945068406593,Dabney Coleman,actor,0.64,1.3353218861700242,0.11531917856418808,0.9848787287051072,4,0,1,62663269.66676588,0.3560461423727307,0
732,732,732,nm0001057,25,2.017675054813437,Toni Collette,actress,0.31,6.4030375326221725,-0.09062003331051514,0.4879386345625883,1,3,0,34234906.23149512,-0.23595406347345432,3
733,733,733,nm0001058,1,0.6080737068965517,Joan Collins,actress,-0.21,-0.35391666264735844,-0.21681921381196825,-0.2951184834801688,0,5,0,102463518.3239594,1.1848576724995439,4
734,734,734,nm0001059,10,1.396318781549367,Robbie Coltrane,actor,0.15,2.1799411605787156,-0.14624899010829637,0.24699798285712454,4,0,1,113865494.37730666,1.4222956166852518,0
735,735,735,nm0001062,4,1.1773999411184208,Jeffrey Combs,actor,0.07,0.4907026117613329,-0.1658484167827541,0.12652765700439272,7,9,1,43407402.936971,-0.04494342193127943,1
736,736,736,nm0001063,1,31.678517166666666,Jeff Conaway,actor,1.5,-0.35391666264735844,2.5648640672336174,2.2799347316219745,6,8,1,27180310.897224277,-0.3828609334225122,1
737,737,737,nm0001064,1,1.035227309090909,Jason Connery,actor,0.02,-0.35391666264735844,-0.17857688762177643,0.0512337033464353,0,1,1,97163681.16927184,1.074492378568004,4
738,738,738,nm0001065,8,1.6037723492023273,Harry Connick Jr.,actor,0.2,1.6168616443062547,-0.12767602955558693,0.322291936515082,4,0,1,43299227.77442468,-0.047196091826986954,0
739,739,739,nm0001066,1,1.00987315,Robert Conrad,actor,0.0,-0.35391666264735844,-0.1808468018101423,0.021116121883252334,0,1,1,116304940.74295253,1.4730953313399953,4
740,740,740,nm0001068,1,1.236322074074074,Sofia Coppola,actress,0.09,-0.35391666264735844,-0.16057321971842814,0.15664523846757566,0,1,0,124016590.64933653,1.6336848898064147,4
741,741,741,nm0001069,6,2.800945607222222,Bud Cort,actor,0.45,1.0537821280337938,-0.020495170014245417,0.6987617048048691,7,9,1,24452956.687385093,-0.43965612169694684,0
742,742,742,nm0001070,1,1.3026882888888889,Bill Cosby,actor,0.11,-0.35391666264735844,-0.15463156682841764,0.18676281993075863,0,1,1,87228705.5572144,0.8676036626274406,4
743,743,743,nm0001072,3,1.2537666374458876,Joseph Cotten,actor,0.1,0.20916285362510245,-0.15901143800973302,0.17170402919916716,7,9,1,101791336.9556156,1.170859979338924,4
744,744,744,nm0001073,8,2.3109842120223694,Courteney Cox,actress,0.36,1.6168616443062547,-0.06436056971959235,0.5632325882205457,4,0,0,63547847.11397674,0.374466830993378,0
745,745,745,nm0001074,5,5.313894174978355,Ronny Cox,actor,0.73,0.7722423698975633,0.20448478645485368,1.1204078452894304,7,9,1,56343806.99599794,0.22444788099373297,0
746,746,746,nm0001075,6,7.776122237824677,Peter Coyote,actor,0.89,1.0537821280337938,0.42492382349045676,1.3613484969948941,7,9,1,61190703.12005165,0.32538100398859676,0
747,747,747,nm0001077,5,1.767885388992387,Richard Crenna,actor,0.25,0.7722423698975633,-0.1129832718041031,0.3975858901730394,7,9,1,106336258.8102667,1.2655047055341047,4
748,748,748,nm0001079,2,13.585139795454545,Scatman Crothers,actor,1.13,-0.072376904511128,0.9449951588185692,1.7227594745530896,6,8,1,45922100.77669866,0.007423350505318608,1
749,749,749,nm0001080,6,0.8902791093508616,Lindsay Crouse,actress,-0.05,1.0537821280337938,-0.19155385025691254,-0.054177831774705074,7,9,0,72452811.82839823,0.5599063113909708,0
750,750,750,nm0001082,16,0.7147261283585253,Billy Crudup,actor,-0.15,3.8691797093960987,-0.20727080623780758,-0.2047657390906199,4,6,1,78063709.20874806,0.6767492106212437,3
751,751,751,nm0001083,2,0.561787462254902,Jon Cryer,actor,-0.25,-0.072376904511128,-0.2209631415621071,-0.3553536464065347,0,5,1,78897837.28507283,0.6941193274065699,1
752,752,752,nm0001084,21,2.7900042406506955,Ice Cube,actor,0.45,5.276878500077251,-0.021474731715809593,0.6987617048048691,1,6,1,41687088.98124183,-0.08076772177993635,3
753,753,753,nm0001085,6,5.902237582244009,Kieran Culkin,actor,0.77,1.0537821280337938,0.25715815822771904,1.1806430082157964,7,9,1,34139177.59760855,-0.23794754336881513,0
754,754,754,nm0001086,10,1.8902844788820392,Alan Cumming,actor,0.28,2.1799411605787156,-0.102025092130804,0.4427622623678139,4,0,1,59808617.52881565,0.296600066374241,0
755,755,755,nm0001088,1,41.90895518181818,Peter Cushing,actor,1.62,-0.35391666264735844,3.480777559790209,2.4606402204010727,3,8,1,54315321.276286535,0.18220612598171912,1
756,756,756,nm0001089,8,1.5916589597016115,Henry Czerny,actor,0.2,1.6168616443062547,-0.1287605204510762,0.322291936515082,4,0,1,111298143.47576278,1.3688323821359263,0
757,757,757,nm0001091,4,1.002289540961612,Patti D'Arbanville,actress,0.0,0.4907026117613329,-0.18152574926383358,0.021116121883252334,7,9,0,76135281.36136684,0.6365910887789997,0
